Date,strategy_ret,equity,close
2025-07-14,0.0,1.0,1.0
2025-07-15,0.0,1.0,1.0
2025-07-16,0.0,1.0,1.0
2025-07-17,0.0,1.0,1.0
2025-07-18,0.0,1.0,1.0
2025-07-19,0.0,1.0,1.0
2025-07-20,0.0,1.0,1.0
2025-07-21,0.0,1.0,1.0
2025-07-22,0.0,1.0,1.0
2025-07-23,0.0,1.0,1.0
2025-07-24,0.0,1.0,1.0
2025-07-25,0.0,1.0,1.0
2025-07-26,0.0,1.0,1.0
2025-07-27,0.0,1.0,1.0
2025-07-28,0.0,1.0,1.0
2025-07-29,0.0,1.0,1.0
2025-07-30,0.0,1.0,1.0
2025-07-31,0.0,1.0,1.0
2025-08-01,0.0,1.0,1.0
2025-08-02,0.0,1.0,1.0
2025-08-03,0.01009064944828178,1.0100906494482818,1.0100906494482818
2025-08-04,0.011790110305261807,1.0219997296235905,1.0219997296235905
2025-08-05,-0.007866256202534382,1.0139604179114505,1.0139604179114505
2025-08-06,0.006231769435765603,1.0202791854528672,1.0202791854528672
2025-08-07,0.01676494097002428,1.0373841057699291,1.0373841057699291
2025-08-08,0.0007340970226533423,1.0381456463533227,1.0381456463533227
2025-08-09,0.007698267868059707,1.0461375696250106,1.0461375696250106
2025-08-10,0.007905474605566658,1.0544077836156103,1.0544077836156103
2025-08-11,-0.0013136605384332699,1.0530226497188575,1.0530226497188575
2025-08-12,0.006663192280508718,1.060039142109665,1.060039142109665
2025-08-13,-0.019904388063104194,1.0389397116630341,1.0389397116630341
2025-08-14,0.023357306400161534,1.063206544839643,1.063206544839643
2025-08-15,0.007188078945113816,1.070848957418912,1.070848957418912
2025-08-16,0.000531110961298326,1.0714176970380922,1.0714176970380922
2025-08-17,-0.001778200471065747,1.0695125015845108,1.0695125015845108
2025-08-18,-0.002051730485746104,1.0673181501801232,1.0673181501801232
2025-08-19,0.0025648541571281058,1.070055665574591,1.070055665574591
2025-08-20,0.01422269214027954,1.0852747378790202,1.0852747378790202
2025-08-21,0.0018382947506181656,1.0872697927326416,1.0872697927326416
2025-08-22,0.004788578518814538,1.092476269506277,1.092476269506277
2025-08-23,0.005820553988374647,1.0988350866139565,1.0988350866139565
2025-08-24,0.005687321793898099,1.105084515349956,1.105084515349956
2025-08-25,0.02013597338808131,1.1273364677426234,1.1273364677426234
2025-08-26,-0.005081469237318039,1.1216079421616825,1.1216079421616825
2025-08-27,0.00420792694662858,1.1263275864450573,1.1263275864450573
2025-08-28,-0.00406191038041712,1.121752544729926,1.121752544729926
2025-08-29,0.015702929960765073,1.13936734637313,1.13936734637313
2025-08-30,0.00102520533264745,1.140535431852476,1.140535431852476
2025-08-31,-0.00212199393453985,1.1381152225839575,1.1381152225839575
2025-09-01,0.0054765355468008705,1.1443481510567939,1.1443481510567939
2025-09-02,0.005506126419063954,1.1506490766439346,1.1506490766439346
2025-09-03,-0.0043259846387982215,1.1456713864137256,1.1456713864137256
2025-09-04,0.004898039380855549,1.1512829299818994,1.1512829299818994
2025-09-05,-0.0005625074548329091,1.1506353247511627,1.1506353247511627
2025-09-06,-0.002418186365773822,1.1478528740968716,1.1478528740968716
2025-09-07,0.003938052422951062,1.1523731788889002,1.1523731788889002
2025-09-08,0.0030520304615320516,1.1558902569339216,1.1558902569339216
2025-09-09,-0.0017167446809676914,1.1539058884835478,1.1539058884835478
2025-09-10,0.009592504770711531,1.1649747362237783,1.1649747362237783
2025-09-11,0.012304599504109674,1.1793092837854178,1.1793092837854178
2025-09-12,0.014937955621304901,1.1969257535303972,1.1969257535303972
2025-09-13,0.0013680355169290383,1.1985631904723537,1.1985631904723537
2025-09-14,0.0006598957763419523,1.1993541172594253,1.1993541172594253
2025-09-15,0.005099316267749252,1.2054700032203585,1.2054700032203585
2025-09-16,0.007958716064787619,1.2150639967006078,1.2150639967006078
2025-09-17,-0.005119774629754501,1.2088431428767719,1.2088431428767719
2025-09-18,-0.004647464435748023,1.2032250873618542,1.2032250873618542
2025-09-19,0.017619711936609717,1.2244255667960722,1.2244255667960722
2025-09-20,-0.0011828785211121084,1.2229772200924085,1.2229772200924085
2025-09-21,0.005415461191850216,1.2296002057663358,1.2296002057663358
2025-09-22,0.030586748970945783,1.2672096785947338,1.2672096785947338
2025-09-23,0.007103424668786157,1.2762112070861882,1.2762112070861882
2025-09-24,0.000473558838756497,1.2768155681834241,1.2768155681834241
2025-09-25,-0.03699517693178839,1.2295795503292164,1.2295795503292164
2025-09-26,0.013148046974493998,1.2457461200158222,1.2457461200158222
2025-09-27,-0.0009071233444928745,1.2446160746290444,1.2446160746290444
2025-09-28,0.017806593441294163,1.2667784470604633,1.2667784470604633
2025-09-29,0.013141490674716405,1.2834258042094402,1.2834258042094402
2025-09-30,-0.005422960803712434,1.2764658363787393,1.2764658363787393
2025-10-01,0.027031499628279786,1.3109706221603232,1.3109706221603232
2025-10-02,0.014275517685544744,1.3296854064622023,1.3296854064622023
2025-10-03,0.0034533418195642164,1.3342772646832024,1.3342772646832024
2025-10-04,0.0004102823778407352,1.3348246951320555,1.3348246951320555
2025-10-05,-0.005522655702297296,1.3274529179179173,1.3274529179179173
